Date,Player,Club Name,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity
12/22/24 18:52:22,Brian,,Pitching Wedge,74.04259254932404,7.44,5.79,17.43,11.64,83.25877296283579,1.124471335972904,26.350000381469727,15.039999961853027,1766.6868896484375,758.2981567382812,1922.550048828125,Estimated,-23.229999542236328,18.624234686996036,112.82807874823813,10.479999542236328,20.52712152117192,129.37445281702276,9.760000228881836,21.91601087080835,,,1.1509776,69.998,97.22,0
12/22/24 18:53:08,Brian,,Pitching Wedge,0.0,0.0,0.0,0.0,0.0,60.86703551296341,inf,14.880000114440918,-0.4199999868869781,3137.3798828125,0.0,3137.3798828125,Estimated,-0.0,3.8385825565470384,49.33289513937234,-0.4199999868869781,-0.3608923924323868,70.66929231367703,-0.4199999868869781,-0.5249343564003475,,,1.1509776,69.998,97.22,0
12/22/24 18:54:15,Brian,,Pitching Wedge,70.82140423297882,-0.03,0.72,7.41,6.69,87.95633584421194,1.2419456631340562,23.799999237060547,6.179999828338623,6213.5380859375,1480.2735595703125,6387.43017578125,Estimated,-13.399999618530272,21.57698925620616,111.43919357040522,1.409999966621399,2.734033167362213,118.23053095690013,1.100000023841858,2.2637793895693505,,,1.1509776,69.998,97.22,0
12/22/24 18:55:06,Jason,,Pitching Wedge,69.4568730711937,1.46,0.17,3.78,3.61,89.34323397999924,1.2863123551275035,18.450000762939453,3.130000114440918,7993.08642578125,2263.322265625,8307.349609375,Estimated,-15.8100004196167,16.90726114868596,108.5848622761905,-3.130000114440918,-5.938319851779568,115.83551523233656,-3.5199999809265137,-7.108486235141754,,,1.1509776,69.998,97.22,0
12/22/24 18:55:57,Lauren,,Pitching Wedge,0.0,0.0,0.0,0.0,0.0,52.47852427248108,inf,7.920000076293945,-3.0299999713897705,2612.4599609375,0.0,2612.4599609375,Estimated,-0.0,0.7983377057287839,21.084864537622025,-3.039999961853028,-1.1154855114247653,29.702536163350945,-3.039999961853028,-1.574803166977688,,,1.1509776,69.998,97.22,0
12/22/24 18:56:07,Herald,,Pitching Wedge,70.44112505674362,-1.51,2.94,4.44,1.5000000000000004,94.6895189785173,1.3442363236282848,24.530000686645508,4.010000228881836,5793.31396484375,2145.31103515625,6177.77001953125,Measured,-20.31999969482422,25.74365730511545,123.04243100017902,-4.269999980926514,-9.153542919174583,129.75721579173205,-4.679999828338623,-10.586176757770772,,,1.1509776,69.998,97.22,0
12/22/24 18:58:51,Jason,,8 Iron,0.0,0.0,0.0,0.0,0.0,92.13940439349336,inf,,-0.4900000095367431,960.794677734375,-554.7149658203125,1109.4300537109375,Measured,30.0,,,,,,,,,,1.1509776,69.998,97.22,0
12/22/24 18:59:39,Lauren,,8 Iron,65.74355876207352,6.39,-14.14,2.37,16.51,82.498214269036,1.2548486242978985,1.6299999952316284,0.1800000071525573,1132.847900390625,-654.0499267578125,1308.0999755859375,Estimated,30.0,0.0984251979361054,11.843831597577037,0.6200000047683716,0.1312335891000868,48.96106646173894,0.959999978542328,0.8202099502086639,,,1.1509776,69.998,97.22,0
12/22/24 19:00:08,Herald,,8 Iron,65.31854085922241,-3.79,-2.78,2.14,4.92,84.91410106901276,1.299999968646324,15.6899995803833,1.409999966621399,4302.58984375,-465.8912658691406,4327.740234375,Estimated,6.179999828338623,10.73928194765449,101.17016566128132,3.2300000190734863,5.697725162500888,116.10891854907275,3.440000057220459,6.966316385284813,,,1.1509776,69.998,97.22,0
12/22/24 19:00:18,Herald,,8 Iron,0.0,0.0,0.0,0.0,0.0,90.01432170582575,inf,19.65999984741211,2.819999933242798,5801.9375,-3349.749755859375,6699.5,Measured,30.0,16.46981625908836,109.48162482134104,14.119999885559082,26.70603606223017,118.74453052734134,14.960000038146973,30.65398062338977,,,1.1509776,69.998,97.22,0
12/22/24 19:00:48,Lauren,,8 Iron,67.891017639637,-2.27,-1.35,3.55,4.9,86.43521845661235,1.2731466026243308,12.68000030517578,2.75,3294.124755859375,-1215.9200439453125,3511.3701171875,Estimated,20.26000022888184,7.327208679940554,93.70078504558204,7.420000076293945,12.09536319130882,118.89763571722506,8.399999618530273,17.366578804238884,,,1.1509776,69.998,97.22,0
12/22/24 19:01:41,Brian,,8 Iron,73.12544865369796,-7.23,-3.8,4.99,8.79,96.41195244398295,1.318445961276265,17.40999984741211,3.619999885559082,6109.50732421875,-250.72348022460935,6114.64990234375,Measured,2.3499999046325684,18.755467110924428,126.01706042124624,4.860000133514404,10.684602118667954,135.22528212645648,4.900000095367432,11.548556557836378,,,1.1509776,69.998,97.22,0
12/22/24 19:02:11,Brian,,8 Iron,69.52398116111755,5.82,-1.12,7.38,8.5,95.3158584205048,1.3709781406162025,21.32999992370605,5.920000076293945,7087.4755859375,-202.92306518554688,7090.3798828125,Measured,1.6399999856948853,23.512685239315037,123.31583431691524,7.28000020980835,15.627733542924377,129.51661953802704,7.269999980926514,16.393262621195618,,,1.1509776,69.998,97.22,0
12/22/24 19:02:25,Jason,,8 Iron,0.0,0.0,0.0,0.0,0.0,59.63672223767298,inf,,2.309999942779541,2260.610107421875,0.0,2260.610107421875,Estimated,-0.0,,,,,,,,,,1.1509776,69.998,97.22,0
12/22/24 19:02:48,Herald,,8 Iron,69.18844071149826,-2.53,0.82,5.56,4.739999999999999,82.4534745184319,1.191723265772763,19.57999992370605,4.670000076293945,3004.70361328125,12.586146354675291,3004.72998046875,Estimated,-0.2399999946355819,12.79527501466498,102.8871381566405,4.789999961853027,8.595800424199922,118.0774257670164,4.760000228881836,9.787838530566546,,,1.1509776,69.998,97.22,0
12/22/24 19:03:50,Brian,,7 Iron,68.09234190940857,-6.12,-4.75,3.72,8.47,94.6224050859937,1.3896188974067196,16.6299991607666,2.4600000381469727,3725.01806640625,-984.8877563476562,3853.02001953125,Measured,14.8100004196167,14.720034614796193,123.25021184724574,7.269999980926514,15.594925436942276,137.64216644517182,7.730000019073486,18.51487294312119,,,1.1509776,69.998,97.22,0
12/22/24 19:04:21,Herald,,7 Iron,72.14119666814804,4.35,1.35,-2.87,-4.220000000000001,104.57677346467972,1.449612403100775,18.010000228881836,-2.190000057220459,2718.3671875,-1569.4498291015625,3138.89990234375,Measured,30.0,18.59142553806305,144.4553724258185,7.110000133514404,17.869640948751567,161.24234274830815,8.100000381469727,22.725284438039356,,,1.1509776,69.998,97.22,0
12/22/24 19:04:54,Jason,,7 Iron,74.37813299894333,-2.93,0.71,0.33,-0.3799999999999999,109.43092120655274,1.471278140419408,16.860000610351562,0.3600000143051147,5756.22021484375,1091.8116455078125,5858.85009765625,Measured,-10.739999771118164,24.387575018510237,150.0109298243642,-4.610000133514404,-12.05161870234906,159.3613265941858,-4.869999885559082,-13.517059603976463,,,1.1509776,69.998,97.22,0
12/22/24 19:05:38,Brian,,7 Iron,78.15855539798736,-1.1,0.95,3.14,2.1900000000000004,109.94542407188236,1.406697238863163,15.670000076293944,2.700000047683716,5337.85693359375,537.4939575195312,5364.85009765625,Measured,-5.75,22.725284438039356,152.39501542365542,0.3300000131130218,0.8858267488327343,162.90463958648434,0.1599999964237213,0.4702537126084323,,,1.1509776,69.998,97.22,0
12/22/24 19:07:53,Herald,,7 Iron,74.98210580825807,-0.84,3.48,-0.6,-4.08,106.0531511016752,1.4143794703881891,14.829999923706056,-0.0599999986588954,3110.28369140625,776.6340942382812,3205.780029296875,Measured,-14.020000457763672,16.218284665356578,146.76289708656077,-4.579999923706055,-11.734469853702194,163.6264116603852,-5.039999961853027,-14.381014043144887,,,1.1509776,69.998,97.22,0
12/22/24 19:08:36,Herald,,7 Iron,76.27952888011933,-0.14,0.43,2.21,1.78,107.10451390778417,1.4041056031705346,17.34000015258789,1.870000004768372,3504.862060546875,377.6554870605469,3525.14990234375,Measured,-6.150000095367432,21.47856389530898,154.4947508937239,-0.2800000011920929,-0.7545931515845936,168.7117233640074,-0.4699999988079071,-1.3888888281609866,,,1.1509776,69.998,97.22,0
12/22/24 19:09:17,Herald,,7 Iron,78.18092476129533,0.52,-1.21,-1.02,0.1899999999999999,79.85862871603877,1.021459249297266,4.730000019073486,-0.9900000095367432,2410.574951171875,-23.56133079528809,2410.68994140625,Estimated,0.5600000023841858,0.9514435474568046,40.06998943337203,-0.949999988079071,-0.6671041084806433,89.0310600669145,-0.9200000166893004,-1.4326333171207466,,,1.1509776,69.998,97.22,0
12/22/24 19:09:54,Brian,,7 Iron,74.73604281187056,0.86,-1.29,0.32,1.61,94.73425019588647,1.2675845098509757,0.5699999928474426,0.1000000014901161,999.99755859375,-42.96139526367188,1000.9199829101562,Estimated,2.4600000381469727,0.0109361324250072,28.871389830164617,0.1700000017881393,0.0874890594000579,28.871389830164617,0.1700000017881393,0.0874890594000579,,,1.1509776,69.998,97.22,0
12/22/24 19:11:04,Jason,,6 Iron,76.03346588373185,5.63,1.62,5.28,3.66,106.25447571277618,1.3974698440717856,17.229999542236328,4.539999961853027,4362.5087890625,-653.5382080078125,4411.18994140625,Measured,8.520000457763672,21.872265338897705,149.14698268585198,8.3100004196167,21.5660528732285,161.373571000433,8.520000457763672,23.90638668290376,,,1.1509776,69.998,97.22,0
12/22/24 19:11:43,Jason,,6 Iron,80.61918536186218,0.91,-4.98,2.9,7.880000000000001,104.95704854496216,1.3018867416466513,14.40999984741211,1.7599999904632568,2709.243896484375,-230.83518981933597,2719.06005859375,Measured,4.869999885559082,14.687226508814092,144.65223149121994,3.2300000190734863,8.15835501312688,164.89500705497267,3.390000104904175,9.765966807562108,,,1.1509776,69.998,97.22,0
12/22/24 19:12:29,Jason,,6 Iron,72.90175502061845,1.06,0.46,0.95,0.4899999999999999,108.02165746208084,1.4817428940020665,11.920000076293944,0.8399999737739563,5182.45751953125,2418.822265625,5719.14013671875,Measured,-25.020000457763672,14.50131216999739,137.3906317225874,-9.010000228881836,-21.511373044241964,150.52492939480544,-9.880000114440918,-25.820209900057307,,,1.1509776,69.998,97.22,0
12/22/24 19:16:02,Lauren,,7 Iron,66.10146857500077,-5.27,-11.06,7.37,18.43,96.0987827229892,1.453807075616672,18.11000061035156,4.670000076293945,3091.734130859375,70.1612548828125,3092.530029296875,Measured,-1.2999999523162842,16.81977217076644,131.5835479450643,4.5,10.312773441034553,147.34251078306443,4.429999828338623,11.373577559046453,,,1.1509776,69.998,97.22,0
12/22/24 19:16:50,Herald,,7 Iron,70.37401696681977,0.0,-20.0,9.38,29.380000000000003,89.85772831209397,1.276859445929603,15.760000228881836,5.199999809265137,4549.0546875,839.0118408203125,4625.77978515625,Measured,-10.449999809265137,12.74059414272756,111.7891494820833,2.0899999141693115,4.0682413843235,125.36088578619363,1.7100000381469729,3.7401574563875775,,,1.1509776,69.998,97.22,0
12/22/24 19:22:13,Lauren,,7 Iron,79.70204146623612,-2.8,-13.51,6.66,20.17,85.07068592950964,1.067358932901961,12.630000114440918,3.7799999713897705,5335.62939453125,-382.4626770019531,5349.31982421875,Estimated,4.099999904632568,8.40988608538322,95.52711719891433,5.099999904632568,8.486439201800522,111.30795697467327,5.25,10.17060359117761,,,1.1509776,69.998,97.22,0
12/22/24 19:23:15,Lauren,,7 Iron,64.82641486644745,0.22,0.65,8.68,8.03,83.8851124048233,1.2939958592132506,18.21999931335449,7.210000038146973,1879.31494140625,-11.480223655700684,1879.3499755859373,Estimated,0.3499999940395355,10.793962819591911,102.3184545854092,7.460000038146973,13.276465436173224,123.97200060836076,7.429999828338623,16.032370326539876,,,1.1509776,69.998,97.22,0
12/22/24 19:23:56,Jason,,7 Iron,63.707946701049806,-9.62,10.97,0.8,-10.17,78.71778640872162,1.2356038843647816,12.479999542236328,2.0299999713897705,1805.1953125,4.095865249633789,1805.199951171875,Estimated,-0.1299999952316284,4.790026234372704,73.04243110048174,2.039999961853028,2.602799700482933,106.49605693139438,2.0299999713897705,3.7620297008674575,,,1.1509776,69.998,97.22,0
12/22/24 19:24:37,Lauren,,7 Iron,66.52648647785186,-0.81,-1.68,5.1,6.779999999999999,97.30673038959505,1.4626765299260256,15.9399995803833,3.9800000190734863,5467.0615234375,1331.7149658203125,5626.919921875,Measured,-13.6899995803833,16.611985065994418,126.0936130161881,-1.100000023841858,-2.416885361666232,137.08442134281995,-1.5199999809265137,-3.641732095490397,,,1.1509776,69.998,97.22,0
12/22/24 19:25:50,Jason,,7 Iron,70.35164760351181,0.81,5.27,-0.08,-5.35,103.83858037956452,1.4759935824783883,15.359999656677246,0.5899999737739563,4257.96142578125,2367.031494140625,4871.66015625,Measured,-29.06999969482422,16.37139089819118,134.4925632400691,-10.020000457763672,-23.39238711246253,147.6377910375595,-10.979999542236328,-28.11679609192015,,,1.1509776,69.998,97.22,0
12/22/24 19:26:37,Brian,,7 Iron,75.22816880464555,0.86,2.89,10.05,7.16,95.76324739331083,1.2729706028335122,21.26000022888184,8.619999885559082,2790.293701171875,612.975341796875,2856.830078125,Measured,-12.390000343322754,20.2537182044357,141.765093133974,5.099999904632568,12.598425335821505,151.03892896524667,4.860000133514404,12.78433863168732,,,1.1509776,69.998,97.22,0
12/22/24 19:27:12,Herald,,7 Iron,74.8255202651024,0.59,1.22,8.02,6.8,102.36220274256902,1.3680119079681077,21.09000015258789,6.739999771118164,2693.314697265625,48.422637939453125,2693.75,Measured,-1.0299999713897705,23.370516432408976,158.62860770779844,6.789999961853027,18.755467110924428,167.63997034760723,6.75,19.6959751879856,,,1.1509776,69.998,97.22,0
12/22/24 19:28:27,Herald,4 Hybrid,4 Hybrid,80.3731223654747,9.02,0.91,-9.33,-10.24,53.61936231318077,0.6671305124785553,20.3799991607666,-7.550000190734863,999.9995727539062,577.3499145507812,1154.699951171875,Estimated,-30.0,4.319772456579841,42.67279017680585,-9.729999542236328,-7.206911596038935,61.942254772269735,-10.380000114440918,-11.165791497225314,,,1.1509776,69.998,97.22,0
12/22/24 19:29:01,Lauren,4 Hybrid,4 Hybrid,77.62169067859651,3.31,3.28,1.81,-1.4699999999999998,113.41267367796809,1.461095122851281,14.470000267028809,1.899999976158142,2371.41259765625,157.09332275390625,2376.610107421875,Measured,-3.7899999618530273,17.235345337359604,165.80270806900262,0.8600000143051147,2.493438217345812,187.17190396273145,0.7300000190734863,2.373140872706472,,,1.1509776,69.998,97.22,0
12/22/24 19:29:37,Herald,4 Hybrid,4 Hybrid,78.62831202745437,2.58,2.15,-2.09,-4.24,109.56514045836502,1.3934566014860976,5.230000019073486,-1.4500000476837158,2195.80712890625,-41.01150894165039,2196.18994140625,Measured,1.0700000524520874,3.149606333955376,99.6172284810782,-1.2899999618530271,-2.2419071450894705,155.54461028515107,-1.2200000286102295,-3.313648167554476,,,1.1509776,69.998,97.22,0
12/22/24 19:30:15,Herald,4 Hybrid,4 Hybrid,78.06907794475555,2.4,-1.04,-7.83,-6.79,80.95472273951691,1.0369627113670197,5.0,-6.559999942779541,3897.77685546875,43.5403938293457,3898.02001953125,Estimated,-0.6399999856948853,1.4216971948808066,51.377950780454285,-6.679999828338623,-5.971128479237109,93.18678547514082,-6.699999809265137,-10.87051541453377,,,1.1509776,69.998,97.22,0
12/22/24 19:33:00,Jason,,Pitching Wedge,67.06335119724274,-0.65,-1.92,0.13,2.05,84.39960673691803,1.2585056551779965,20.729999542236328,-0.1299999952316284,5374.16650390625,-138.8502960205078,5375.9599609375,Estimated,1.4800000190734863,16.28390192027166,105.78521498276586,0.3700000047683716,0.6780402307205833,115.69334851133226,0.4099999964237213,0.831146072448604,,,1.1509776,69.998,97.22,0
12/22/24 19:33:22,Lauren,,Pitching Wedge,65.90014430522919,1.98,-2.63,2.06,4.69,85.00358057022095,1.2898845892735913,26.299999237060547,1.3600000143051147,4497.53857421875,381.6216430664063,4513.7001953125,Estimated,-4.849999904632568,21.981627082772548,110.80489587311148,-0.209999993443489,-0.415573036224302,119.88188932619688,-0.3400000035762787,-0.7108485974404033,,,1.1509776,69.998,97.22,0
12/22/24 19:33:42,Brian,,Pitching Wedge,69.83715224742889,-0.57,4.21,-1.43,-5.64,88.29187970712519,1.264253722636231,24.1299991607666,-0.6499999761581421,5566.89453125,411.73779296875,5582.10009765625,Estimated,-4.230000019073486,22.025370528781423,114.35913899068235,-2.3399999141693115,-4.680665011973304,122.1456684550285,-2.430000066757202,-5.172790773508325,,,1.1509776,69.998,97.22,0
12/22/24 19:34:18,Lauren,,Pitching Wedge,73.03597120046615,1.82,-1.38,4.23,5.61,92.02755928360055,1.260030609177594,20.51000022888184,3.299999952316284,6012.64208984375,920.0635375976562,6082.6298828125,Measured,-8.699999809265137,20.12248369460553,119.1163550331712,0.0799999982118606,0.1640419965601758,127.23096347143655,-0.1400000005960464,-0.3171478382881965,,,1.1509776,69.998,97.22,0
12/22/24 19:34:41,Brian,,Pitching Wedge,72.85701629400253,-0.54,5.82,3.78,-2.0400000000000005,89.23138887010646,1.2247466806769554,24.950000762939453,3.839999914169312,5943.662109375,2266.0986328125,6361.0,Estimated,-20.8700008392334,23.009624137753235,113.18897312879562,-4.21999979019165,-8.33333296896592,119.59754754058122,-4.639999866485596,-9.667541446664927,,,1.1509776,69.998,97.22,0
12/22/24 19:35:26,Jason,,Pitching Wedge,70.46349442005157,4.03,4.78,4.82,0.04,85.65229415412796,1.2155555846199158,26.15999984741211,4.559999942779541,5548.14404296875,1345.3125,5708.919921875,Estimated,-13.630000114440918,22.506560950289668,108.78171299798488,-0.1899999976158142,-0.3608923924323868,116.01049735997913,-0.5,-1.017060346080875,,,1.1509776,69.998,97.22,0
12/22/24 19:35:59,Brian,,Pitching Wedge,68.76342280864715,-0.53,5.4,-1.1,-6.5,91.42358545029764,1.3295380264113457,20.34000015258789,-0.2300000041723251,5110.55517578125,1474.1197509765625,5318.91015625,Measured,-16.09000015258789,18.744530727946767,118.46018874172567,-6.230000019073486,-12.860892269580065,128.018366358614,-6.639999866485596,-14.807523592715713,,,1.1509776,69.998,97.22,0
12/22/24 19:36:22,Brian,,Pitching Wedge,67.75680145978927,-1.66,5.86,0.83,-5.03,91.31174034040488,1.3476394749034075,24.229999542236328,1.409999966621399,5067.57080078125,1630.9222412109375,5323.5498046875,Measured,-17.84000015258789,23.15179294465929,119.57567060282236,-5.409999847412109,-11.264216858122497,127.8980682317615,-5.820000171661377,-12.959317630477244,,,1.1509776,69.998,97.22,0
12/22/24 19:36:48,Lauren,,Pitching Wedge,70.17269269704819,-1.36,8.21,6.76,-1.450000000000001,89.45508762312693,1.274784879772611,23.459999084472656,6.579999923706055,6982.40380859375,1990.3074951171875,7260.52978515625,Estimated,-15.90999984741211,22.211284867598124,112.04067586106066,0.5299999713897705,1.038932590560755,117.97899623431567,0.2000000029802322,0.415573036224302,,,1.1509776,69.998,97.22,0
12/22/24 19:37:08,Lauren,,Pitching Wedge,70.50823314666748,1.81,6.23,5.66,-0.5700000000000003,85.29438468253011,1.209708155714316,23.940000534057617,5.429999828338623,6083.69677734375,2019.060546875,6409.990234375,Estimated,-18.36000061035156,19.969378504721817,106.24453055241702,-1.100000023841858,-2.03412069216175,113.26552572373748,-1.5199999809265137,-3.0074364840984344,,,1.1509776,69.998,97.22,0
12/22/24 19:37:27,Herald,,Pitching Wedge,68.7410534453392,-1.78,6.28,2.93,-3.35,92.07229903420466,1.339407739909278,23.40999984741211,3.190000057220459,5463.46533203125,1066.93896484375,5566.669921875,Measured,-11.050000190734863,23.21740915662349,120.92081859235168,-0.949999988079071,-1.9903762032019896,129.0573039683759,-1.2100000381469729,-2.723097045122273,,,1.1509776,69.998,97.22,0
12/22/24 19:37:51,Brian,,Pitching Wedge,67.891017639637,-1.54,5.68,-2.58,-8.26,93.63815617240834,1.3792421947397548,21.649999618530277,-1.409999966621399,5016.951171875,2073.98681640625,5428.740234375,Measured,-22.459999084472656,20.898950198805323,122.1456684550285,-10.1899995803833,-21.609798405139145,131.1898465014756,-10.739999771118164,-24.44225693339854,,,1.1509776,69.998,97.22,0
12/22/24 19:38:23,Jason,,Pitching Wedge,64.4685050535202,-3.84,7.68,8.87,1.1899999999999995,87.84449073431915,1.3625954357308698,24.350000381469727,8.25,7357.27001953125,-218.35867309570312,7360.509765625,Estimated,1.7000000476837158,22.637795460119836,109.77689673222903,9.869999885559082,18.81014902581273,115.25590153583288,9.84000015258789,19.6959751879856,,,1.1509776,69.998,97.22,0
12/22/24 19:38:44,Herald,,Pitching Wedge,65.56460385560989,-4.78,5.95,4.08,-1.87,82.40873476782781,1.256908910016646,25.549999237060547,4.099999904632568,4802.5888671875,310.5694885253906,4812.6201171875,Estimated,-3.700000047683716,19.90376229275762,104.99781209558842,3.1700000762939453,5.796150523398069,114.02012154788372,3.049999952316284,6.058617457156629,,,1.1509776,69.998,97.22,0
12/22/24 19:41:22,Herald,,7 Iron,67.42126101016999,-5.39,7.97,10.01,2.04,83.1469193197081,1.2332447965808,17.84000015258789,9.220000267028809,1417.434814453125,384.5772399902344,1468.6800537109375,Estimated,-15.18000030517578,9.547243319812424,97.56123854292036,7.110000133514404,12.073490425353498,121.77383560559156,6.630000114440918,14.05293089742213,,,1.1509776,69.998,97.22,0
12/22/24 19:41:55,Jason,,7 Iron,70.53060250997544,-0.19,0.22,7.26,7.04,92.72101261811169,1.3146210200741977,19.479999542236328,5.989999771118164,2063.523193359375,-253.36880493164065,2079.02001953125,Measured,7.0,15.474627310089772,126.44356892786618,7.860000133514404,17.290026209297025,146.40200270600326,8.050000190734863,20.494312372238937,,,1.1509776,69.998,97.22,0
12/22/24 19:42:28,Lauren,,7 Iron,73.50572782993316,-0.96,2.45,4.97,2.52,100.10290080308914,1.3618381010346927,17.610000610351562,4.389999866485596,3444.346923828125,-855.5801391601562,3549.02001953125,Measured,13.949999809265137,18.033682521612945,137.76246457202433,9.31999969482422,22.309710228495305,152.46062954971785,9.729999542236328,25.75459160219134,,,1.1509776,69.998,97.22,0
12/22/24 19:42:52,Herald,,7 Iron,70.75429614305496,0.35,5.28,5.4,0.1200000000000001,86.14441434430319,1.2175149643228962,15.079999923706056,5.099999904632568,3507.921875,1366.2711181640625,3764.60009765625,Estimated,-21.280000686645508,9.689413169669365,99.93437732972508,-0.2000000029802322,-0.3499562376002316,117.01661956310272,-1.0199999809265137,-2.07786518112151,,,1.1509776,69.998,97.22,0
